			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
SH 190 Eastbound	3:15:00	Car	1688	100	4973.71	2.95	321.18	0.19	5350.03	3.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1688	100	4973.71	2.95	321.18	0.19	5350.03	3.17			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1905	100	5343.81	2.81	355.1	0.19	5685.59	2.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1905	100	5343.81	2.81	355.1	0.19	5685.59	2.98			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19795	100	57667.39	2.91	33096.49	1.67	16458.43	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19795	100	57690	2.91	33105.65	1.67	16467.04	0.83			Truck	10	N/A	22.6	2.26	9.17	0.92	8.61	0.86
US 75 Frontage Rd Southbound	3:15:00	Car	16313	100	27375.29	1.68	9628.97	0.59	11629.56	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16313	100	27412.79	1.68	9639.78	0.59	11647.76	0.71			Truck	16	N/A	37.5	2.34	10.81	0.68	18.2	1.14
US 75 HOV Northbound	3:15:00	Car	448	100	2946.8	6.58	78.39	0.17	3013.81	6.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	448	100	2946.8	6.58	78.39	0.17	3013.81	6.73			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	909.4	6.89	28.57	0.22	923.32	6.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	909.4	6.89	28.57	0.22	923.32	6.99			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12402	100	154676.86	12.47	108066.42	8.71	51192.25	4.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12402	100	154708.77	12.47	108084.41	8.72	51207.42	4.13			Truck	3	N/A	31.9	10.63	17.98	5.99	15.17	5.06
US 75 Southbound	3:15:00	Car	10315	100	82159.52	7.97	26725.61	2.59	61481.05	5.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10315	100	82213.62	7.97	26743.12	2.59	61521.68	5.96			Truck	8	N/A	54.1	6.76	17.51	2.19	40.63	5.08
Entire System	3:20:00	Car	106192	98.22	1081002.4	10.18	481622.47	4.54	438650.56	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1924	1.78	16303.89	8.47	975.55	0.51	16046.22	8.34			Park and Ride	0	0	0	0	0	0	0	0			Total	108116	100	1098117.75	10.16	482935.53	4.47	455008.66	4.21			Truck	27	N/A	811.4	30.05	337.45	12.5	312.01	11.56
Greenville Ave Northbound	3:20:00	Car	7744	100	38405.85	4.96	22257.26	2.87	10052.15	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7744	100	38427.25	4.96	22269.03	2.88	10057.98	1.3			Truck	4	N/A	21.4	5.35	11.77	2.94	5.83	1.46
Greenville Ave Southbound	3:20:00	Car	4090	100	10805.9	2.64	3152.14	0.77	4849.32	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4090	100	10814.5	2.64	3154.78	0.77	4852.88	1.19			Truck	7	N/A	8.6	1.23	2.64	0.38	3.56	0.51
IH 635 Eastbound	3:20:00	Car	4931	100	32659.03	6.62	16203.31	3.29	18713.33	3.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4931	100	32672.33	6.63	16210.77	3.29	18719.85	3.8			Truck	1	N/A	13.3	13.3	7.45	7.45	6.51	6.51
IH 635 Westbound	3:20:00	Car	3807	100	14364.3	3.77	874.2	0.23	15418.86	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3807	100	14364.3	3.77	874.2	0.23	15418.86	4.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1758	100	5366	3.05	348.14	0.2	5767.75	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1758	100	5366	3.05	348.14	0.2	5767.75	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1933	100	5219.51	2.7	348.48	0.18	5553.88	2.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1933	100	5219.51	2.7	348.48	0.18	5553.88	2.87			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19824	100	58275.62	2.94	33847.88	1.71	16353.92	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19824	100	58298.32	2.94	33858.47	1.71	16362.05	0.83			Truck	9	N/A	22.7	2.52	10.59	1.18	8.13	0.9
US 75 Frontage Rd Southbound	3:20:00	Car	16314	100	29134.39	1.79	10731.8	0.66	12041.74	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16314	100	29173.79	1.79	10744.3	0.66	12060.16	0.74			Truck	16	N/A	39.4	2.46	12.5	0.78	18.42	1.15
US 75 HOV Northbound	3:20:00	Car	454	100	2861.8	6.3	74.4	0.16	2909.52	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	454	100	2861.8	6.3	74.4	0.16	2909.52	6.41			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	126	100	886.6	7.04	29.09	0.23	901.77	7.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	126	100	886.6	7.04	29.09	0.23	901.77	7.16			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12534	100	155256.27	12.39	108772.73	8.68	51036.5	4.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12534	100	155282.06	12.39	108785.88	8.68	51050.39	4.07			Truck	2	N/A	25.8	12.9	13.15	6.57	13.89	6.94
US 75 Southbound	3:20:00	Car	10200	100	82356.96	8.07	27301.6	2.68	60974.09	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10200	100	82406.16	8.08	27317.22	2.68	61011.23	5.98			Truck	7	N/A	49.2	7.03	15.62	2.23	37.14	5.31
Entire System	3:25:00	Car	108079	98.25	1109761.9	10.27	498914.91	4.62	445602.53	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1930	1.75	15891.79	8.23	959.95	0.5	15636.66	8.1			Park and Ride	0	0	0	0	0	0	0	0			Total	110009	100	1126460.38	10.24	500195.78	4.55	461558	4.2			Truck	33	N/A	806.8	24.45	320.96	9.73	318.92	9.66
Greenville Ave Northbound	3:25:00	Car	8009	100	37990.63	4.74	22200.22	2.77	9824.36	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8009	100	38017.34	4.75	22214.46	2.77	9831.77	1.23			Truck	5	N/A	26.7	5.34	14.24	2.85	7.41	1.48
Greenville Ave Southbound	3:25:00	Car	4269	100	11190.3	2.62	3238.67	0.76	5058.07	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4269	100	11212.3	2.63	3243.68	0.76	5068.7	1.19			Truck	6	N/A	22	3.67	5.02	0.84	10.62	1.77
IH 635 Eastbound	3:25:00	Car	4908	100	30651.97	6.25	13901.07	2.83	19039.73	3.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4908	100	30665.27	6.25	13908.52	2.83	19046.24	3.88			Truck	1	N/A	13.3	13.3	7.45	7.45	6.51	6.51
IH 635 Westbound	3:25:00	Car	3662	100	14082	3.85	851.92	0.23	15117.28	4.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3662	100	14082	3.85	851.92	0.23	15117.28	4.13			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1851	100	5733.1	3.1	377.38	0.2	6156.66	3.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1851	100	5733.1	3.1	377.38	0.2	6156.66	3.33			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1931	100	4951.21	2.56	330.12	0.17	5268.53	2.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1931	100	4951.21	2.56	330.12	0.17	5268.53	2.73			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20227	100	60402.9	2.99	36114.71	1.79	16242.77	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20227	100	60420.59	2.99	36121.38	1.79	16250.13	0.8			Truck	8	N/A	17.7	2.21	6.67	0.83	7.37	0.92
US 75 Frontage Rd Southbound	3:25:00	Car	16495	100	30845.59	1.87	12260.16	0.74	12169.35	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16495	100	30885.19	1.87	12274.46	0.74	12186.79	0.74			Truck	14	N/A	39.6	2.83	14.31	1.02	17.45	1.25
US 75 HOV Northbound	3:25:00	Car	494	100	2985	6.04	77.18	0.16	3036.1	6.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	494	100	2985	6.04	77.18	0.16	3036.1	6.15			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	134	100	909.4	6.79	29.97	0.22	917.42	6.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	134	100	909.4	6.79	29.97	0.22	917.42	6.85			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12706	100	155252.27	12.22	108742.41	8.56	51074.13	4.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12706	100	155273.06	12.22	108753.49	8.56	51084.78	4.02			Truck	2	N/A	20.8	10.4	11.08	5.54	10.66	5.33
US 75 Southbound	3:25:00	Car	10156	100	82431.84	8.12	27576.74	2.72	60643.07	5.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10156	100	82482.04	8.12	27591.07	2.72	60682.98	5.98			Truck	5	N/A	50.2	10.04	14.32	2.86	39.9	7.98
Entire System	3:30:00	Car	109960	98.3	1138590.1	10.35	515469.28	4.69	452904.78	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1901	1.7	15598.19	8.21	915.95	0.48	15374.1	8.09			Park and Ride	0	0	0	0	0	0	0	0			Total	111861	100	1154958.5	10.32	516698.47	4.62	468581.5	4.19			Truck	28	N/A	769.7	27.49	313.24	11.19	302.69	10.81
Greenville Ave Northbound	3:30:00	Car	8297	100	36394.66	4.39	20940.73	2.52	9632.16	1.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8297	100	36425.96	4.39	20959.27	2.53	9639.82	1.16			Truck	4	N/A	31.3	7.83	18.54	4.64	7.66	1.91
Greenville Ave Southbound	3:30:00	Car	4207	100	11237.01	2.67	3125.72	0.74	5155.77	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4207	100	11261.91	2.68	3132.22	0.74	5167.25	1.23			Truck	7	N/A	24.9	3.56	6.49	0.93	11.48	1.64
IH 635 Eastbound	3:30:00	Car	4834	100	28065.48	5.81	11631.73	2.41	18723.51	3.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4834	100	28078.78	5.81	11639.19	2.41	18730.02	3.87			Truck	1	N/A	13.3	13.3	7.45	7.45	6.51	6.51
IH 635 Westbound	3:30:00	Car	3628	100	13883	3.83	841.53	0.23	14897.41	4.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3628	100	13883	3.83	841.53	0.23	14897.41	4.11			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1969	100	6082.31	3.09	401.96	0.2	6529.01	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1969	100	6082.31	3.09	401.96	0.2	6529.01	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1978	100	4824.51	2.44	323.45	0.16	5135.61	2.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1978	100	4824.51	2.44	323.45	0.16	5135.61	2.6			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	20976	100	64540	3.08	39868.39	1.9	16481.14	0.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20976	100	64562.29	3.08	39879.02	1.9	16489.02	0.79			Truck	10	N/A	22.3	2.23	10.63	1.06	7.88	0.79
US 75 Frontage Rd Southbound	3:30:00	Car	16881	100	31880.7	1.89	12951.89	0.77	12384.24	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16881	100	31928.9	1.89	12973.82	0.77	12402.25	0.73			Truck	14	N/A	48.2	3.44	21.93	1.57	18.01	1.29
US 75 HOV Northbound	3:30:00	Car	520	100	3095	5.95	80.01	0.15	3145.02	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	520	100	3095	5.95	80.01	0.15	3145.02	6.05			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	982.8	7.02	31.36	0.22	989.88	7.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	982.8	7.02	31.36	0.22	989.88	7.07			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	12881	100	153515.44	11.92	106927.33	8.3	51262.51	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12881	100	153533.84	11.92	106937.75	8.3	51271.28	3.98			Truck	1	N/A	18.4	18.4	10.42	10.42	8.77	8.77
US 75 Southbound	3:30:00	Car	10068	100	82978.09	8.24	28139.86	2.79	60472.91	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10068	100	83032.49	8.25	28155.54	2.8	60515.64	6.01			Truck	5	N/A	54.4	10.88	15.68	3.14	42.74	8.55
Entire System	3:35:00	Car	111321	98.35	1164535.1	10.46	531367	4.77	458997.69	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1873	1.65	15112.69	8.07	904.04	0.48	14887.18	7.95			Park and Ride	0	0	0	0	0	0	0	0			Total	113194	100	1180373.12	10.43	532573.06	4.7	474165.97	4.19			Truck	31	N/A	724.7	23.38	302.02	9.74	281.3	9.07
Greenville Ave Northbound	3:35:00	Car	8625	100	35694	4.14	20344.03	2.36	9577.5	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8625	100	35728.9	4.14	20367.98	2.36	9584.28	1.11			Truck	4	N/A	34.9	8.73	23.95	5.99	6.77	1.69
Greenville Ave Southbound	3:35:00	Car	4152	100	11235.7	2.71	3015.99	0.73	5216.86	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4152	100	11260.2	2.71	3021.98	0.73	5228.46	1.26			Truck	8	N/A	24.5	3.06	5.99	0.75	11.6	1.45
IH 635 Eastbound	3:35:00	Car	4723	100	25604.44	5.42	9842.7	2.08	17979.1	3.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4723	100	25616.24	5.42	9850.16	2.09	17983.9	3.81			Truck	1	N/A	11.8	11.8	7.46	7.46	4.8	4.8
IH 635 Westbound	3:35:00	Car	3650	100	13567.8	3.72	810.19	0.22	14596.17	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3650	100	13567.8	3.72	810.19	0.22	14596.17	4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	2045	100	6225.51	3.04	409.02	0.2	6688.33	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2045	100	6225.51	3.04	409.02	0.2	6688.33	3.27			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1961	100	4672.41	2.38	313.24	0.16	4979.74	2.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1961	100	4672.41	2.38	313.24	0.16	4979.74	2.54			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21379	100	69368.88	3.24	43972.64	2.06	16957.02	0.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21379	100	69392.27	3.25	43982.66	2.06	16966.13	0.79			Truck	11	N/A	23.4	2.13	10.01	0.91	9.11	0.83
US 75 Frontage Rd Southbound	3:35:00	Car	17222	100	31630.92	1.84	12831.76	0.75	12294.64	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17222	100	31677.92	1.84	12856.93	0.75	12309.54	0.71			Truck	14	N/A	47	3.36	25.17	1.8	14.9	1.06
US 75 HOV Northbound	3:35:00	Car	542	100	3320.6	6.13	83.27	0.15	3379.92	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	542	100	3320.6	6.13	83.27	0.15	3379.92	6.24			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	150	100	1075	7.17	33.41	0.22	1094.4	7.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1075	7.17	33.41	0.22	1094.4	7.3			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	13060	100	150080.3	11.49	103226.5	7.9	51574.66	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13060	100	150097.09	11.49	103237.15	7.9	51581.45	3.95			Truck	2	N/A	16.8	8.4	10.65	5.32	6.79	3.39
US 75 Southbound	3:35:00	Car	10051	100	84696.66	8.43	29508.06	2.94	60709.11	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10051	100	84751.87	8.43	29525.31	2.94	60750.95	6.04			Truck	4	N/A	55.2	13.8	17.24	4.31	41.85	10.46
Entire System	3:40:00	Car	112282	98.37	1184099.6	10.55	543155.56	4.84	463320.75	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1865	1.63	14618.09	7.84	830.54	0.45	14447.57	7.75			Park and Ride	0	0	0	0	0	0	0	0			Total	114147	100	1199378.38	10.51	544277.25	4.77	478011.59	4.19			Truck	28	N/A	660.2	23.58	291.1	10.4	243.25	8.69
Greenville Ave Northbound	3:40:00	Car	8823	100	36133	4.1	20685.04	2.34	9657.35	1.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8823	100	36168.3	4.1	20708.62	2.35	9664.7	1.1			Truck	3	N/A	35.3	11.77	23.59	7.86	7.35	2.45
Greenville Ave Southbound	3:40:00	Car	4187	100	11659.81	2.78	3122.37	0.75	5404.8	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4187	100	11687.41	2.79	3128.58	0.75	5418.37	1.29			Truck	8	N/A	27.6	3.45	6.2	0.78	13.56	1.7
IH 635 Eastbound	3:40:00	Car	4652	100	23472.93	5.05	8355.05	1.8	17251.09	3.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4652	100	23479.73	5.05	8361.49	1.8	17251.48	3.71			Truck	1	N/A	6.8	6.8	6.44	6.44	0.39	0.39
IH 635 Westbound	3:40:00	Car	3581	100	13170.4	3.68	784.17	0.22	14157.12	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3581	100	13170.4	3.68	784.17	0.22	14157.12	3.95			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	2085	100	6195.5	2.97	408.96	0.2	6668.81	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2085	100	6195.5	2.97	408.96	0.2	6668.81	3.2			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1929	100	4588.7	2.38	306.24	0.16	4891.35	2.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1929	100	4588.7	2.38	306.24	0.16	4891.35	2.54			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	21376	100	73424.48	3.43	47415.54	2.22	17361.48	0.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21376	100	73443.88	3.44	47423.94	2.22	17368.94	0.81			Truck	8	N/A	19.4	2.43	8.4	1.05	7.46	0.93
US 75 Frontage Rd Southbound	3:40:00	Car	17424	100	31526.61	1.81	12622.2	0.72	12361.89	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17424	100	31563.81	1.81	12644.71	0.73	12371.9	0.71			Truck	13	N/A	37.2	2.86	22.5	1.73	10.02	0.77
US 75 HOV Northbound	3:40:00	Car	532	100	3374.4	6.34	85.05	0.16	3437.76	6.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	532	100	3374.4	6.34	85.05	0.16	3437.76	6.46			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:40:00	Car	154	100	1080.6	7.02	34.53	0.22	1103.5	7.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	154	100	1080.6	7.02	34.53	0.22	1103.5	7.17			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:40:00	Car	13092	100	145539.14	11.12	98429.8	7.52	52050.96	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13092	100	145555.95	11.12	98441.31	7.52	52056.81	3.98			Truck	2	N/A	16.8	8.4	11.51	5.76	5.85	2.93
US 75 Southbound	3:40:00	Car	10031	100	87246.04	8.7	31678.45	3.16	60943.63	6.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10031	100	87298.74	8.7	31698.13	3.16	60979.86	6.08			Truck	4	N/A	52.7	13.17	19.68	4.92	36.23	9.06
Entire System	3:45:00	Car	113608	98.4	1198718.5	10.55	554688.62	4.88	464122.97	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1849	1.6	14300.29	7.73	858.14	0.46	14081.77	7.62			Park and Ride	0	0	0	0	0	0	0	0			Total	115457	100	1213629.5	10.51	555804.69	4.81	478437.28	4.14			Truck	26	N/A	610.1	23.47	257.92	9.92	232.07	8.93
