			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
US 75 HOV Southbound	1:50:00	Car	86	100	560	6.51	21.39	0.25	563.29	6.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	86	100	560	6.51	21.39	0.25	563.29	6.55			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:50:00	Car	9019	100	61892.48	6.86	16250.88	1.8	50809.18	5.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9019	100	61920.29	6.87	16257.29	1.8	50832.89	5.64			Truck	5	N/A	27.8	5.56	6.41	1.28	23.72	4.74
US 75 Southbound	1:50:00	Car	6606	100	42747.1	6.47	4658.81	0.71	42805.07	6.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6606	100	42764.9	6.47	4660.58	0.71	42823.04	6.48			Truck	4	N/A	17.8	4.45	1.76	0.44	17.97	4.49
Entire System	1:55:00	Car	66528	98.14	556882.25	8.37	150566.64	2.26	311623.28	4.68			Bus	0	0	0	0	0	0	0	0			Rail	1262	1.86	11877	9.41	840.28	0.67	11556.52	9.16			Park and Ride	0	0	0	0	0	0	0	0			Total	67790	100	569411.44	8.4	151588.55	2.24	323490.22	4.77			Truck	26	N/A	652.3	25.09	181.62	6.99	310.41	11.94
Greenville Ave Northbound	1:55:00	Car	5289	100	14040.3	2.65	3403.69	0.64	6653.15	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5289	100	14071.9	2.66	3414.66	0.65	6666.6	1.26			Truck	9	N/A	31.6	3.51	10.97	1.22	13.45	1.49
Greenville Ave Southbound	1:55:00	Car	3051	100	6777	2.22	1349.61	0.44	3417.16	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3051	100	6805.4	2.23	1358.82	0.45	3429.24	1.12			Truck	10	N/A	28.4	2.84	9.21	0.92	12.07	1.21
IH 635 Eastbound	1:55:00	Car	5062	100	40597.59	8.02	24020.47	4.75	18795.86	3.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5062	100	40597.59	8.02	24020.47	4.75	18795.86	3.71			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:55:00	Car	3041	100	9897.51	3.25	604.5	0.2	10606.04	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3041	100	9897.51	3.25	604.5	0.2	10606.04	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:55:00	Car	1003	100	2862.61	2.85	166.85	0.17	3109.86	3.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1003	100	2862.61	2.85	166.85	0.17	3109.86	3.1			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:55:00	Car	1402	100	4347.6	3.1	283.14	0.2	4630.06	3.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1402	100	4347.6	3.1	283.14	0.2	4630.06	3.3			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:55:00	Car	13508	100	28580.22	2.12	14403.75	1.07	9514.73	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13508	100	28619.62	2.12	14426.67	1.07	9525.78	0.71			Truck	10	N/A	39.4	3.94	22.92	2.29	11.05	1.1
US 75 Frontage Rd Southbound	1:55:00	Car	11129	100	15777.01	1.42	3791.26	0.34	7904.97	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11129	100	15797.81	1.42	3796.24	0.34	7915.5	0.71			Truck	17	N/A	20.8	1.22	4.97	0.29	10.53	0.62
US 75 HOV Northbound	1:55:00	Car	208	100	1439.4	6.92	38.63	0.19	1474.48	7.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1439.4	6.92	38.63	0.19	1474.48	7.09			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:55:00	Car	84	100	501.4	5.97	18.72	0.22	508.38	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	84	100	501.4	5.97	18.72	0.22	508.38	6.05			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:55:00	Car	9033	100	63798.25	7.06	17710.43	1.96	51188.27	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9033	100	63830.64	7.07	17718.08	1.96	51215.43	5.67			Truck	3	N/A	32.4	10.8	7.65	2.55	27.16	9.05
US 75 Southbound	1:55:00	Car	6574	100	42551.41	6.47	4759.48	0.72	42408.33	6.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6574	100	42567.11	6.48	4761.42	0.72	42423.82	6.45			Truck	3	N/A	15.7	5.23	1.93	0.64	15.49	5.16
Entire System	2:00:00	Car	66347	98.13	559728.5	8.44	152743.8	2.3	311920.19	4.7			Bus	0	0	0	0	0	0	0	0			Rail	1265	1.87	11679.1	9.23	814.63	0.64	11380.96	9			Park and Ride	0	0	0	0	0	0	0	0			Total	67612	100	572019.12	8.46	153723.77	2.27	323588	4.79			Truck	24	N/A	600.4	25.02	165.34	6.89	287	11.96
Greenville Ave Northbound	2:00:00	Car	5303	100	14703	2.77	3594.19	0.68	6940.66	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5303	100	14726.8	2.78	3601.4	0.68	6951.8	1.31			Truck	7	N/A	23.8	3.4	7.21	1.03	11.14	1.59
Greenville Ave Southbound	2:00:00	Car	3027	100	6655.6	2.2	1321.74	0.44	3357.38	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3027	100	6678	2.21	1327.95	0.44	3367.7	1.11			Truck	8	N/A	22.4	2.8	6.21	0.78	10.32	1.29
IH 635 Eastbound	2:00:00	Car	5163	100	42878.08	8.3	26376.4	5.11	18716.51	3.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5163	100	42878.08	8.3	26376.4	5.11	18716.51	3.63			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:00:00	Car	3066	100	9988.71	3.26	614.75	0.2	10706.12	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3066	100	9988.71	3.26	614.75	0.2	10706.12	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:00:00	Car	964	100	2859.61	2.97	166.18	0.17	3098.96	3.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	964	100	2859.61	2.97	166.18	0.17	3098.96	3.21			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:00:00	Car	1398	100	4193	3	274.64	0.2	4476.09	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1398	100	4193	3	274.64	0.2	4476.09	3.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:00:00	Car	13681	100	27345.41	2	13090.84	0.96	9543.87	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13681	100	27382.61	2	13109.61	0.96	9555.99	0.7			Truck	9	N/A	37.2	4.13	18.76	2.08	12.11	1.35
US 75 Frontage Rd Southbound	2:00:00	Car	11149	100	16157.91	1.45	3939.9	0.35	8055.45	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11149	100	16176.61	1.45	3945.63	0.35	8064.25	0.72			Truck	15	N/A	18.7	1.25	5.73	0.38	8.8	0.59
US 75 HOV Northbound	2:00:00	Car	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:00:00	Car	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:00:00	Car	9048	100	65131.39	7.21	18891.82	2.09	51323.36	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9048	100	65238.38	7.21	18896.96	2.09	51348.8	5.68			Truck	3	N/A	28.3	9.43	5.14	1.71	25.45	8.48
US 75 Southbound	2:00:00	Car	6591	100	42676.41	6.47	4977.97	0.76	42216.67	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6591	100	42662.2	6.47	4979.19	0.76	42229.93	6.41			Truck	3	N/A	13	4.33	1.22	0.41	13.25	4.42
Entire System	2:05:00	Car	70052	98.14	569980.25	8.14	159715.64	2.28	314196.28	4.49			Bus	0	0	0	0	0	0	0	0			Rail	1326	1.86	11788.6	8.89	831.45	0.63	11483.81	8.66			Park and Ride	0	0	0	0	0	0	0	0			Total	71378	100	582498.75	8.16	160708.52	2.25	325980.22	4.57			Truck	24	N/A	617.8	25.74	161.42	6.73	300.03	12.5
Greenville Ave Northbound	2:05:00	Car	5334	100	14923.6	2.8	3760.3	0.7	6981.99	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5334	100	14945.1	2.8	3767.25	0.71	6991.62	1.31			Truck	7	N/A	21.5	3.07	6.95	0.99	9.63	1.38
Greenville Ave Southbound	2:05:00	Car	2954	100	6506.1	2.2	1287.56	0.44	3280.17	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2954	100	6526.2	2.21	1293.28	0.44	3289.48	1.11			Truck	8	N/A	20.1	2.51	5.72	0.72	9.31	1.16
IH 635 Eastbound	2:05:00	Car	5250	100	44962.75	8.56	28732.28	5.47	18380.33	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5250	100	44962.75	8.56	28732.28	5.47	18380.33	3.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:05:00	Car	3116	100	10190.02	3.27	631.46	0.2	10910.97	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3116	100	10190.02	3.27	631.46	0.2	10910.97	3.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:05:00	Car	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:05:00	Car	1422	100	4037.1	2.84	268.36	0.19	4301.92	3.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1422	100	4037.1	2.84	268.36	0.19	4301.92	3.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:05:00	Car	14402	100	27051.9	1.88	12334.53	0.86	9867.02	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14402	100	27097.2	1.88	12352.84	0.86	9884.56	0.69			Truck	10	N/A	45.3	4.53	18.31	1.83	17.54	1.75
US 75 Frontage Rd Southbound	2:05:00	Car	11457	100	16603.09	1.45	4162.68	0.36	8214.41	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11457	100	16621.49	1.45	4168.45	0.36	8222.85	0.72			Truck	14	N/A	18.4	1.31	5.78	0.41	8.43	0.6
US 75 HOV Northbound	2:05:00	Car	192	100	1482	7.72	38.58	0.2	1502.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	192	100	1482	7.72	38.58	0.2	1502.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:05:00	Car	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:05:00	Car	9279	100	67022.48	7.23	20599.4	2.22	51415.29	5.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9279	100	67128.91	7.23	20603.81	2.22	51436.66	5.54			Truck	4	N/A	23.9	5.97	4.41	1.1	21.36	5.34
US 75 Southbound	2:05:00	Car	6855	100	43677.29	6.37	5444.36	0.79	42795.08	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6855	100	43683.71	6.37	5446.17	0.79	42814.11	6.25			Truck	2	N/A	18.8	9.4	1.81	0.91	19.03	9.52
Entire System	2:10:00	Car	73428	98.13	595549.25	8.12	172973.22	2.36	322606.12	4.39			Bus	0	0	0	0	0	0	0	0			Rail	1402	1.87	12050	8.59	828.45	0.59	11769.05	8.39			Park and Ride	0	0	0	0	0	0	0	0			Total	74830	100	608764.5	8.14	173987.36	2.33	334694.22	4.47			Truck	20	N/A	665.1	33.26	185.68	9.28	319.13	15.96
Greenville Ave Northbound	2:10:00	Car	5468	100	15267.9	2.79	4014.94	0.73	7057.63	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5468	100	15294.8	2.8	4023.08	0.74	7069.33	1.29			Truck	6	N/A	26.9	4.48	8.14	1.36	11.7	1.95
Greenville Ave Southbound	2:10:00	Car	3012	100	6468.5	2.15	1293.7	0.43	3269.96	1.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3012	100	6485	2.15	1297.62	0.43	3278.11	1.09			Truck	7	N/A	16.5	2.36	3.92	0.56	8.15	1.16
IH 635 Eastbound	2:10:00	Car	5246	100	46567.83	8.88	30142.98	5.75	18587.92	3.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5246	100	46567.83	8.88	30142.98	5.75	18587.92	3.54			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:10:00	Car	3154	100	10461.21	3.32	647.85	0.21	11198.13	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3154	100	10461.21	3.32	647.85	0.21	11198.13	3.55			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:10:00	Car	1062	100	3234.71	3.05	184.59	0.17	3512.67	3.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1062	100	3234.71	3.05	184.59	0.17	3512.67	3.31			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:10:00	Car	1447	100	3973.3	2.75	264.64	0.18	4234.87	2.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1447	100	3973.3	2.75	264.64	0.18	4234.87	2.93			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:10:00	Car	15076	100	28047.5	1.86	12390.34	0.82	10500.89	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15076	100	28104.8	1.86	12417.83	0.82	10520.38	0.7			Truck	11	N/A	57.3	5.21	27.49	2.5	19.49	1.77
US 75 Frontage Rd Southbound	2:10:00	Car	11915	100	17031.5	1.43	4149.3	0.35	8470.58	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11915	100	17053.7	1.43	4156.87	0.35	8480.24	0.71			Truck	12	N/A	22.2	1.85	7.57	0.63	9.66	0.8
US 75 HOV Northbound	2:10:00	Car	210	100	1498.4	7.14	38.71	0.18	1527.01	7.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	210	100	1498.4	7.14	38.71	0.18	1527.01	7.27			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:10:00	Car	60	100	357.2	5.95	12.92	0.22	363.56	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	60	100	357.2	5.95	12.92	0.22	363.56	6.06			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:10:00	Car	9682	100	70580.74	7.3	24152.28	2.49	51348.42	5.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9682	100	70680.94	7.3	24160.47	2.5	51369.31	5.31			Truck	5	N/A	27.2	5.44	8.2	1.64	20.89	4.18
US 75 Southbound	2:10:00	Car	7360	100	45873.03	6.23	6110.26	0.83	44528.84	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7360	100	45904.03	6.24	6113.44	0.83	44560	6.05			Truck	3	N/A	31	10.33	3.18	1.06	31.15	10.38
Entire System	2:15:00	Car	76746	98.17	631048.56	8.24	193730.2	2.52	333033.41	4.34			Bus	0	0	0	0	0	0	0	0			Rail	1428	1.83	12434.2	8.71	867.65	0.61	12131.5	8.5			Park and Ride	0	0	0	0	0	0	0	0			Total	78174	100	645151	8.25	194797.81	2.49	345483	4.42			Truck	26	N/A	668.2	25.7	199.95	7.69	318.27	12.24
Greenville Ave Northbound	2:15:00	Car	5553	100	15428.7	2.78	4260.43	0.77	7016.48	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5553	100	15465.3	2.79	4271.74	0.77	7032.63	1.27			Truck	7	N/A	36.6	5.23	11.31	1.62	16.15	2.31
Greenville Ave Southbound	2:15:00	Car	3104	100	6599.7	2.13	1351.96	0.44	3328.65	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3104	100	6614.9	2.13	1355.37	0.44	3336.19	1.07			Truck	7	N/A	15.2	2.17	3.41	0.49	7.54	1.08
IH 635 Eastbound	2:15:00	Car	5196	100	47951.31	9.23	31328.84	6.03	18820.26	3.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5196	100	47951.31	9.23	31328.84	6.03	18820.26	3.62			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:15:00	Car	3195	100	10627.31	3.33	660.77	0.21	11383.92	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3195	100	10627.31	3.33	660.77	0.21	11383.92	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:15:00	Car	1099	100	3482.81	3.17	199.94	0.18	3776.57	3.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1099	100	3482.81	3.17	199.94	0.18	3776.57	3.44			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:15:00	Car	1512	100	4204.2	2.78	276.45	0.18	4475.66	2.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1512	100	4204.2	2.78	276.45	0.18	4475.66	2.96			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:15:00	Car	15874	100	30394.2	1.91	13915.17	0.88	11067.93	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15874	100	30456.29	1.92	13948.8	0.88	11086.66	0.7			Truck	9	N/A	62.1	6.9	33.63	3.74	18.73	2.08
US 75 Frontage Rd Southbound	2:15:00	Car	12536	100	17727.07	1.41	4224.13	0.34	8853.6	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12536	100	17755.07	1.42	4231.81	0.34	8867.23	0.71			Truck	12	N/A	28	2.33	7.69	0.64	13.63	1.14
US 75 HOV Northbound	2:15:00	Car	212	100	1526.6	7.2	39.98	0.19	1551.49	7.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	212	100	1526.6	7.2	39.98	0.19	1551.49	7.32			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:15:00	Car	54	100	331.8	6.14	12.71	0.24	335.26	6.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	54	100	331.8	6.14	12.71	0.24	335.26	6.21			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:15:00	Car	10031	100	76200.41	7.6	29572.61	2.95	51498.18	5.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10031	100	76300.61	7.61	29583.02	2.95	51520.93	5.14			Truck	4	N/A	31.2	7.8	10.41	2.6	22.74	5.69
US 75 Southbound	2:15:00	Car	7777	100	49009.55	6.3	7055	0.91	46950.04	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7777	100	49049.65	6.31	7059.64	0.91	46989.88	6.04			Truck	4	N/A	40.1	10.02	4.64	1.16	39.84	9.96
Entire System	2:20:00	Car	79659	98.15	674838	8.5	223541.73	2.81	343109.88	4.31			Bus	0	0	0	0	0	0	0	0			Rail	1505	1.85	13114.5	8.71	852.83	0.57	12865.1	8.55			Park and Ride	0	0	0	0	0	0	0	0			Total	81164	100	690801.38	8.51	224595.72	2.77	356277.59	4.39			Truck	18	N/A	648.6	36.03	201.16	11.18	302.71	16.82
Greenville Ave Northbound	2:20:00	Car	5635	100	15742.99	2.79	4480.39	0.8	7049.17	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5635	100	15776.89	2.8	4490.73	0.8	7064.15	1.25			Truck	7	N/A	33.9	4.84	10.34	1.48	14.97	2.14
Greenville Ave Southbound	2:20:00	Car	3234	100	6879	2.13	1430.5	0.44	3459.81	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3234	100	6896	2.13	1434.82	0.44	3467.7	1.07			Truck	7	N/A	17	2.43	4.33	0.62	7.89	1.13
IH 635 Eastbound	2:20:00	Car	5123	100	49095.18	9.58	32955.71	6.43	18314.8	3.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5123	100	49095.18	9.58	32955.71	6.43	18314.8	3.58			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:20:00	Car	3307	100	10912.41	3.3	673.81	0.2	11711.79	3.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3307	100	10912.41	3.3	673.81	0.2	11711.79	3.54			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:20:00	Car	1169	100	3670.61	3.14	215.27	0.18	3976.41	3.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1169	100	3670.61	3.14	215.27	0.18	3976.41	3.4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:20:00	Car	1596	100	4309.5	2.7	285.6	0.18	4593.42	2.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1596	100	4309.5	2.7	285.6	0.18	4593.42	2.88			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:20:00	Car	16658	100	34001.39	2.04	16731.17	1	11607.62	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16658	100	34064.29	2.04	16767.42	1.01	11625.05	0.7			Truck	9	N/A	62.9	6.99	36.25	4.03	17.43	1.94
US 75 Frontage Rd Southbound	2:20:00	Car	13117	100	19358.5	1.48	4731.3	0.36	9568.61	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13117	100	19383.6	1.48	4737.42	0.36	9581.31	0.73			Truck	9	N/A	25.1	2.79	6.12	0.68	12.71	1.41
