			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
SH 190 Westbound	3:05:00	Car	1805	100	4934.3	2.73	332.98	0.18	5256.09	2.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1805	100	4934.3	2.73	332.98	0.18	5256.09	2.91			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:05:00	Car	19731	100	61275.78	3.11	35925.38	1.82	16976.62	0.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19731	100	61308.18	3.11	35939.59	1.82	16988.68	0.86			Truck	10	N/A	32.4	3.24	14.22	1.42	12.06	1.21
US 75 Frontage Rd Southbound	3:05:00	Car	16290	100	27383.3	1.68	10351.63	0.64	11138.19	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16290	100	27415.8	1.68	10362.09	0.64	11153.25	0.68			Truck	16	N/A	32.5	2.03	10.46	0.65	15.06	0.94
US 75 HOV Northbound	3:05:00	Car	404	100	2798.8	6.93	76.47	0.19	2837.09	7.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	404	100	2798.8	6.93	76.47	0.19	2837.09	7.02			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:05:00	Car	142	100	948.6	6.68	32.39	0.23	966.02	6.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	142	100	948.6	6.68	32.39	0.23	966.02	6.8			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:05:00	Car	12573	100	159385.31	12.48	112695.83	8.96	48958.64	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12573	100	156957.8	12.48	112720.47	8.97	48973.27	3.9			Truck	3	N/A	38.1	12.7	24.63	8.21	14.62	4.87
US 75 Southbound	3:05:00	Car	10741	100	82411.79	7.66	25274.02	2.35	63301.01	5.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10741	100	82319.77	7.66	25290.93	2.35	63351.16	5.9			Truck	7	N/A	62.3	8.9	16.91	2.42	50.16	7.17
Entire System	3:10:00	Car	102455	98.25	1035149.8	10.09	459904.34	4.49	422932.16	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1821	1.75	16410.99	9.01	962.01	0.53	16163.82	8.88			Park and Ride	0	0	0	0	0	0	0	0			Total	104276	100	1051431.25	10.08	461213.84	4.42	439418.03	4.21			Truck	35	N/A	835.5	23.87	347.47	9.93	321.88	9.2
Greenville Ave Northbound	3:10:00	Car	7716	100	38056.41	4.93	21596.19	2.8	10291.57	1.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7716	100	38062.91	4.93	21599.12	2.8	10293.56	1.33			Truck	5	N/A	6.5	1.3	2.92	0.58	1.98	0.4
Greenville Ave Southbound	3:10:00	Car	3805	100	9864.6	2.59	2596.98	0.68	4612.41	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3805	100	9871.5	2.59	2600.05	0.68	4614.92	1.21			Truck	4	N/A	6.9	1.72	3.07	0.77	2.5	0.63
IH 635 Eastbound	3:10:00	Car	4994	100	29318.76	5.87	13417	2.69	18102.4	3.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4994	100	29318.76	5.87	13417	2.69	18102.4	3.62			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:10:00	Car	3787	100	14128.4	3.73	847.52	0.22	15162.25	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3787	100	14128.4	3.73	847.52	0.22	15162.25	4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:10:00	Car	1591	100	4485.81	2.82	288.87	0.18	4834.02	3.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1591	100	4485.81	2.82	288.87	0.18	4834.02	3.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:10:00	Car	1829	100	4971.1	2.72	348.38	0.19	5275.59	2.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1829	100	4971.1	2.72	348.38	0.19	5275.59	2.88			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:10:00	Car	19654	100	59100.23	3.01	34245.48	1.74	16661.83	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19654	100	59126.32	3.01	34256.65	1.74	16671.84	0.85			Truck	10	N/A	26.1	2.61	11.16	1.12	10.01	1
US 75 Frontage Rd Southbound	3:10:00	Car	16375	100	27136.12	1.66	9913	0.61	11274.69	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16375	100	27180.62	1.66	9930.96	0.61	11292.89	0.69			Truck	18	N/A	44.5	2.47	17.96	1	18.2	1.01
US 75 HOV Northbound	3:10:00	Car	426	100	2902.8	6.81	78.85	0.19	2944.46	6.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	426	100	2902.8	6.81	78.85	0.19	2944.46	6.91			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:10:00	Car	148	100	955.6	6.46	31.28	0.21	965.44	6.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	148	100	955.6	6.46	31.28	0.21	965.44	6.52			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:10:00	Car	12374	100	162369.77	12.92	114814.64	9.28	49593.85	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12374	100	159928.69	12.92	114839.43	9.28	49608.29	4.01			Truck	3	N/A	38.1	12.7	24.79	8.26	14.45	4.82
US 75 Southbound	3:10:00	Car	10583	100	82081.96	7.8	26273.06	2.48	62439.21	5.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10583	100	82561.96	7.8	26288.6	2.48	62483.29	5.9			Truck	7	N/A	55.6	7.94	15.53	2.22	44.08	6.3
Entire System	3:15:00	Car	104475	98.23	1066820.4	10.2	477422.06	4.57	432208.56	4.14			Bus	0	0	0	0	0	0	0	0			Rail	1880	1.77	16347.4	8.7	937.93	0.5	16127.07	8.58			Park and Ride	0	0	0	0	0	0	0	0			Total	106355	100	1082822.12	10.18	478706.66	4.5	448640.41	4.22			Truck	31	N/A	810.8	26.15	346.67	11.18	304.9	9.84
Greenville Ave Northbound	3:15:00	Car	7963	100	40662.24	5.11	23796.54	2.99	10504.14	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7963	100	40667.94	5.11	23799.46	2.99	10505.59	1.32			Truck	4	N/A	5.7	1.42	2.92	0.73	1.45	0.36
Greenville Ave Southbound	3:15:00	Car	3860	100	9739.2	2.52	2507.16	0.65	4588.27	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3860	100	9744.8	2.52	2509.71	0.65	4590.13	1.19			Truck	4	N/A	5.6	1.4	2.55	0.64	1.86	0.47
IH 635 Eastbound	3:15:00	Car	4953	100	28273.18	5.71	12095.7	2.44	18412.46	3.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4953	100	28273.18	5.71	12095.7	2.44	18412.46	3.72			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:15:00	Car	3772	100	14339.59	3.8	855.08	0.23	15402.19	4.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3772	100	14339.59	3.8	855.08	0.23	15402.19	4.08			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1691	100	4970.51	2.94	322.29	0.19	5347.46	3.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1691	100	4970.51	2.94	322.29	0.19	5347.46	3.16			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1881	100	5163.8	2.75	369.49	0.2	5469.08	2.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1881	100	5163.8	2.75	369.49	0.2	5469.08	2.91			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19600	100	56626.7	2.89	32194.58	1.64	16382.03	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19600	100	56646.29	2.89	32201.61	1.64	16390.38	0.84			Truck	10	N/A	19.6	1.96	7.03	0.7	8.35	0.83
US 75 Frontage Rd Southbound	3:15:00	Car	16488	100	28703.9	1.74	10888.39	0.66	11679.87	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16488	100	28754.2	1.74	10910.12	0.66	11699.46	0.71			Truck	17	N/A	50.3	2.96	21.72	1.28	19.58	1.15
US 75 HOV Northbound	3:15:00	Car	442	100	2918.4	6.6	77.76	0.18	2983.13	6.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	442	100	2918.4	6.6	77.76	0.18	2983.13	6.75			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	907.2	6.87	28.11	0.21	919.68	6.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	907.2	6.87	28.11	0.21	919.68	6.97			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12548	100	166358.88	13	117022.96	9.33	50661.54	4.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12548	100	163168.16	13	117045.15	9.33	50677.81	4.04			Truck	3	N/A	37.1	12.37	22.19	7.4	16.28	5.43
US 75 Southbound	3:15:00	Car	10414	100	82537.19	8.02	27571.38	2.65	62092.09	5.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10414	100	83623.48	8.03	27587.56	2.65	62132.09	5.97			Truck	8	N/A	52.4	6.55	16.18	2.02	40	5
Entire System	3:20:00	Car	106780	98.23	1098150.5	10.27	495295.75	4.64	439841.69	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1919	1.77	16283.59	8.49	972.48	0.51	16019.06	8.35			Park and Ride	0	0	0	0	0	0	0	0			Total	108699	100	1113981.12	10.25	496611.5	4.57	456175.84	4.2			Truck	29	N/A	825.3	28.46	343.28	11.84	315.37	10.87
Greenville Ave Northbound	3:20:00	Car	8000	100	41445.23	5.18	24838.74	3.1	10299.2	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8000	100	41449.84	5.18	24840.68	3.11	10300.57	1.29			Truck	3	N/A	4.6	1.53	1.94	0.65	1.37	0.46
Greenville Ave Southbound	3:20:00	Car	3948	100	9780.4	2.48	2480.78	0.63	4643.1	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3948	100	9786.7	2.48	2482.69	0.63	4645.79	1.18			Truck	6	N/A	6.3	1.05	1.9	0.32	2.69	0.45
IH 635 Eastbound	3:20:00	Car	4779	100	28099.89	5.88	12289.93	2.57	17989.53	3.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4779	100	28099.89	5.88	12289.93	2.57	17989.53	3.76			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:20:00	Car	3780	100	14085.3	3.73	839.4	0.22	15142.36	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3780	100	14085.3	3.73	839.4	0.22	15142.36	4.01			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1758	100	5362.5	3.05	347.39	0.2	5766.24	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1758	100	5362.5	3.05	347.39	0.2	5766.24	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1911	100	5153.81	2.7	369.17	0.19	5458.71	2.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1911	100	5153.81	2.7	369.17	0.19	5458.71	2.86			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19956	100	56994.6	2.86	32693.56	1.64	16292.02	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19956	100	57018.49	2.86	32704.47	1.64	16300.64	0.82			Truck	9	N/A	23.9	2.66	10.91	1.21	8.62	0.96
US 75 Frontage Rd Southbound	3:20:00	Car	16487	100	30730.78	1.86	12325.48	0.75	12055.55	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16487	100	30786.19	1.87	12351.16	0.75	12075.95	0.73			Truck	18	N/A	55.4	3.08	25.67	1.43	20.4	1.13
US 75 HOV Northbound	3:20:00	Car	458	100	2883	6.29	74.14	0.16	2936.45	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	458	100	2883	6.29	74.14	0.16	2936.45	6.41			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	126	100	884.8	7.02	29.19	0.23	899.65	7.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	126	100	884.8	7.02	29.19	0.23	899.65	7.14			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12873	100	169027.98	12.84	118766.75	9.23	51025.03	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12873	100	165274.11	12.84	118782.23	9.23	51043.17	3.97			Truck	3	N/A	32.1	10.7	15.49	5.16	18.13	6.04
US 75 Southbound	3:20:00	Car	10310	100	83009.47	8.16	28476.62	2.76	61663.47	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10310	100	84219.81	8.17	28491.94	2.76	61700.22	5.98			Truck	6	N/A	48.6	8.1	15.32	2.55	36.76	6.13
Entire System	3:25:00	Car	108254	98.25	1127753.4	10.41	513127.09	4.74	447725.09	4.14			Bus	0	0	0	0	0	0	0	0			Rail	1923	1.75	15956.09	8.3	956.96	0.5	15709.2	8.17			Park and Ride	0	0	0	0	0	0	0	0			Total	110177	100	1144156.62	10.38	514401.16	4.67	463751.84	4.21			Truck	30	N/A	804.7	26.82	317.13	10.57	317.52	10.58
Greenville Ave Northbound	3:25:00	Car	8230	100	41406.12	5.03	24960.96	3.03	10218.86	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8230	100	41411.02	5.03	24962.99	3.03	10220.39	1.24			Truck	4	N/A	4.9	1.23	2.03	0.51	1.53	0.38
Greenville Ave Southbound	3:25:00	Car	4183	100	10334.81	2.47	2634.41	0.63	4914.82	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4183	100	10349.71	2.47	2638.23	0.63	4921.89	1.18			Truck	5	N/A	14.9	2.98	3.82	0.76	7.07	1.41
IH 635 Eastbound	3:25:00	Car	4481	100	29082.71	6.49	12919.55	2.88	18376.07	4.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4481	100	29082.71	6.49	12919.55	2.88	18376.07	4.1			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:25:00	Car	3706	100	14045.11	3.79	836.35	0.23	15095.49	4.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3706	100	14045.11	3.79	836.35	0.23	15095.49	4.07			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1862	100	5747.7	3.09	378.14	0.2	6171.99	3.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1862	100	5747.7	3.09	378.14	0.2	6171.99	3.31			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1926	100	4979.51	2.59	354.54	0.18	5275.54	2.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1926	100	4979.51	2.59	354.54	0.18	5275.54	2.74			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20425	100	60685.01	2.97	35710.95	1.75	16695.86	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20425	100	60709.41	2.97	35721.8	1.75	16704.82	0.82			Truck	9	N/A	24.4	2.71	10.85	1.21	8.96	1
US 75 Frontage Rd Southbound	3:25:00	Car	16722	100	32874.6	1.97	14159.36	0.85	12261.97	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16722	100	32929.2	1.97	14184.65	0.85	12282.21	0.73			Truck	18	N/A	54.6	3.03	25.28	1.4	20.24	1.12
US 75 HOV Northbound	3:25:00	Car	472	100	2961	6.27	76.06	0.16	3010.57	6.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	472	100	2961	6.27	76.06	0.16	3010.57	6.38			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	132	100	910.6	6.9	30.46	0.23	920.47	6.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	910.6	6.9	30.46	0.23	920.47	6.97			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	13032	100	169838.47	12.72	119378.2	9.16	50990.2	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13032	100	165845.36	12.73	119388.9	9.16	51004.29	3.91			Truck	2	N/A	23.6	11.8	10.69	5.35	14.1	7.05
US 75 Southbound	3:25:00	Car	10208	100	83401.29	8.27	28974.77	2.84	61272.79	6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10208	100	84452.68	8.27	28990.03	2.84	61311.67	6.01			Truck	6	N/A	50.3	8.38	15.26	2.54	38.88	6.48
Entire System	3:30:00	Car	110204	98.31	1158180.9	10.52	532192.25	4.83	455797.56	4.14			Bus	0	0	0	0	0	0	0	0			Rail	1891	1.69	15754.49	8.33	906.36	0.48	15548.84	8.22			Park and Ride	0	0	0	0	0	0	0	0			Total	112095	100	1176345.75	10.49	533404.94	4.76	471646.66	4.21			Truck	31	N/A	762.1	24.58	306.31	9.88	299.93	9.68
Greenville Ave Northbound	3:30:00	Car	8460	100	39951.59	4.72	23990.31	2.84	9968.04	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8460	100	39956	4.72	23992.32	2.84	9969.29	1.18			Truck	3	N/A	4.4	1.47	2	0.67	1.25	0.42
Greenville Ave Southbound	3:30:00	Car	4221	100	10857.41	2.57	2843.03	0.67	5097.02	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4221	100	10875.01	2.58	2848.14	0.67	5104.95	1.21			Truck	6	N/A	17.6	2.93	5.11	0.85	7.93	1.32
IH 635 Eastbound	3:30:00	Car	4448	100	29549.71	6.64	13399.11	3.01	18390.94	4.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4448	100	29549.71	6.64	13399.11	3.01	18390.94	4.13			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:30:00	Car	3696	100	14020.91	3.79	842.69	0.23	15056.35	4.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3696	100	14020.91	3.79	842.69	0.23	15056.35	4.07			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1975	100	6115.61	3.1	402.89	0.2	6565.44	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1975	100	6115.61	3.1	402.89	0.2	6565.44	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1975	100	4842.51	2.45	346.49	0.18	5132.26	2.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1975	100	4842.51	2.45	346.49	0.18	5132.26	2.6			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	21022	100	66489.77	3.16	40985.8	1.95	17020.31	0.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21022	100	66518.56	3.16	40999.49	1.95	17030.43	0.81			Truck	9	N/A	28.8	3.2	13.69	1.52	10.11	1.12
US 75 Frontage Rd Southbound	3:30:00	Car	16982	100	34271.83	2.02	15289.07	0.9	12427.02	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16982	100	34335.72	2.02	15321.18	0.9	12448.83	0.73			Truck	17	N/A	63.9	3.76	32.11	1.89	21.81	1.28
US 75 HOV Northbound	3:30:00	Car	510	100	3044.4	5.97	77.82	0.15	3102.22	6.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	510	100	3044.4	5.97	77.82	0.15	3102.22	6.08			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	979.4	7	31.6	0.23	986.21	7.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	979.4	7	31.6	0.23	986.21	7.04			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13251	100	169174.22	12.43	118146.45	8.92	51207.88	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13251	100	164710.3	12.43	118156.33	8.92	51219.18	3.87			Truck	1	N/A	20.2	20.2	9.88	9.88	11.3	11.3
US 75 Southbound	3:30:00	Car	10228	100	83844.79	8.3	29611	2.9	60951.33	5.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10228	100	84936.96	8.3	29627.42	2.9	60994.04	5.96			Truck	6	N/A	55.2	9.2	16.42	2.74	42.71	7.12
Entire System	3:35:00	Car	112000	98.36	1184717.9	10.6	547841	4.89	462926.84	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1862	1.64	15348.39	8.24	898.64	0.48	15140.7	8.13			Park and Ride	0	0	0	0	0	0	0	0			Total	113862	100	1202715.62	10.56	549032.31	4.82	478343.69	4.2			Truck	35	N/A	709.6	20.27	292.67	8.36	275.76	7.88
Greenville Ave Northbound	3:35:00	Car	8690	100	37808.26	4.35	22266.42	2.56	9724.42	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8690	100	37812.56	4.35	22268.56	2.56	9725.87	1.12			Truck	2	N/A	4.3	2.15	2.14	1.07	1.44	0.72
Greenville Ave Southbound	3:35:00	Car	4332	100	11504.4	2.66	3144.55	0.73	5305.13	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4332	100	11521.71	2.66	3149.16	0.73	5313.27	1.23			Truck	7	N/A	17.3	2.47	4.61	0.66	8.14	1.16
IH 635 Eastbound	3:35:00	Car	4542	100	28576.72	6.29	12930.17	2.85	17827.08	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4542	100	28576.72	6.29	12930.17	2.85	17827.08	3.92			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:35:00	Car	3744	100	13852.11	3.7	835.16	0.22	14897.57	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3744	100	13852.11	3.7	835.16	0.22	14897.57	3.98			Truck	0	N/A	0	0	0	0	0	0
