			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Greenville Ave Northbound	3:25:00	Car	7929	100	34907.79	4.4	18735.65	2.36	10040.71	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7929	100	34915.59	4.4	18738.85	2.36	10043.27	1.27			Truck	5	N/A	7.8	1.56	3.2	0.64	2.57	0.51
Greenville Ave Southbound	3:25:00	Car	4078	100	10842.6	2.66	3030.52	0.74	4963.63	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4078	100	10862.5	2.66	3037.57	0.74	4971.9	1.22			Truck	5	N/A	19.9	3.98	7.04	1.41	8.27	1.65
IH 635 Eastbound	3:25:00	Car	4503	100	29431.1	6.54	13108.02	2.91	18566.42	4.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4503	100	29451.7	6.54	13121.31	2.91	18574.6	4.12			Truck	2	N/A	20.6	10.3	13.29	6.65	8.19	4.09
IH 635 Westbound	3:25:00	Car	3768	100	14158.5	3.76	845.49	0.22	15223.43	4.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3768	100	14158.5	3.76	845.49	0.22	15223.44	4.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1849	100	5715.2	3.09	380.42	0.21	6135.33	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1849	100	5715.2	3.09	380.42	0.21	6135.33	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1848	100	4519.61	2.45	306.31	0.17	4802.43	2.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1848	100	4519.61	2.45	306.31	0.17	4802.43	2.6			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20867	100	69970.7	3.35	41635.63	2	18949.84	0.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20867	100	70020.3	3.36	41663.32	2	18964.59	0.91			Truck	13	N/A	49.6	3.82	27.68	2.13	14.75	1.13
US 75 Frontage Rd Southbound	3:25:00	Car	16883	100	34374.6	2.04	15450.2	0.92	12355.01	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16883	100	34424.1	2.04	15467.73	0.92	12377.04	0.73			Truck	16	N/A	49.5	3.09	17.53	1.1	22.02	1.38
US 75 HOV Northbound	3:25:00	Car	474	100	2924.4	6.17	72.8	0.15	2971.18	6.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	474	100	2924.4	6.17	72.8	0.15	2971.18	6.27			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	132	100	882.8	6.69	29.45	0.22	891.67	6.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	882.8	6.69	29.45	0.22	891.67	6.76			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	13068	100	165489.58	12.13	111669.05	8.55	51452.11	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13068	100	158566.95	12.13	111680.72	8.55	51467.13	3.94			Truck	2	N/A	25.3	12.65	11.66	5.83	15.03	7.51
US 75 Southbound	3:25:00	Car	10079	100	83447.12	8.11	27010.74	2.68	60550.77	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10079	100	81821.44	8.12	27026.44	2.68	60591.54	6.01			Truck	5	N/A	52.5	10.5	15.7	3.14	40.78	8.16
Entire System	3:30:00	Car	109848	98.31	1155152.5	10.54	534310.88	4.86	453382.69	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1894	1.69	16023.88	8.46	922.55	0.49	15805	8.34			Park and Ride	0	0	0	0	0	0	0	0			Total	111742	100	1174201.88	10.51	535565.69	4.79	469493.12	4.2			Truck	31	N/A	786.4	25.37	332.22	10.72	305.46	9.85
Greenville Ave Northbound	3:30:00	Car	8162	100	34968.12	4.28	18933.66	2.32	9996.55	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8162	100	34979.93	4.29	18940.41	2.32	9999.49	1.23			Truck	4	N/A	11.8	2.95	6.76	1.69	2.93	0.73
Greenville Ave Southbound	3:30:00	Car	4101	100	11490.2	2.8	3323.08	0.81	5192.01	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4101	100	11516	2.81	3334.28	0.81	5201.3	1.27			Truck	6	N/A	25.8	4.3	11.2	1.87	9.29	1.55
IH 635 Eastbound	3:30:00	Car	4456	100	29784.51	6.68	13611.38	3.05	18415.18	4.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4456	100	29805.11	6.69	13624.68	3.06	18423.36	4.13			Truck	2	N/A	20.6	10.3	13.29	6.65	8.19	4.09
IH 635 Westbound	3:30:00	Car	3795	100	14050.8	3.7	842.55	0.22	15103.35	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3795	100	14050.8	3.7	842.55	0.22	15103.35	3.98			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1924	100	6100.3	3.17	400.08	0.21	6547.38	3.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1924	100	6100.3	3.17	400.08	0.21	6547.38	3.4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1878	100	4519.61	2.41	301.12	0.16	4805.32	2.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1878	100	4519.61	2.41	301.12	0.16	4805.32	2.56			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	21520	100	76906.79	3.57	47951.41	2.23	19330.66	0.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21520	100	76958.79	3.58	47982.73	2.23	19344.61	0.9			Truck	12	N/A	52	4.33	31.31	2.61	13.94	1.16
US 75 Frontage Rd Southbound	3:30:00	Car	17185	100	34870.09	2.03	15750.65	0.92	12483.91	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17185	100	34929.49	2.03	15774.22	0.92	12508.41	0.73			Truck	15	N/A	59.4	3.96	23.57	1.57	24.5	1.63
US 75 HOV Northbound	3:30:00	Car	522	100	3041	5.83	73.96	0.14	3102.18	5.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	522	100	3041	5.83	73.96	0.14	3102.18	5.94			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	988.2	7.06	31.96	0.23	996.27	7.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	988.2	7.06	31.96	0.23	996.27	7.12			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13199	100	163351.6	11.95	110404.37	8.36	52070.26	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13199	100	157790.59	11.95	110417.2	8.37	52082.07	3.95			Truck	2	N/A	23.5	11.75	12.82	6.41	11.82	5.91
US 75 Southbound	3:30:00	Car	10015	100	84136.18	8.2	27464.3	2.74	60239.6	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10015	100	82130.89	8.2	27480.98	2.74	60283.12	6.02			Truck	5	N/A	56.2	11.24	16.68	3.34	43.53	8.71
Entire System	3:35:00	Car	111578	98.34	1188909.1	10.64	554499.19	4.97	459705.22	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1880	1.66	15491.5	8.24	890.39	0.47	15284.12	8.13			Park and Ride	0	0	0	0	0	0	0	0			Total	113458	100	1203761.38	10.61	555708.75	4.9	475268.69	4.19			Truck	28	N/A	736.2	26.29	319.19	11.4	279.53	9.98
Greenville Ave Northbound	3:35:00	Car	8475	100	34667.71	4.09	18901.11	2.23	9889.22	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8475	100	34680.51	4.09	18908.7	2.23	9892.62	1.17			Truck	3	N/A	12.8	4.27	7.59	2.53	3.39	1.13
Greenville Ave Southbound	3:35:00	Car	4112	100	11893.9	2.89	3505.29	0.85	5317.78	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4112	100	11920.7	2.9	3517.36	0.86	5327.15	1.3			Truck	6	N/A	26.8	4.47	12.07	2.01	9.37	1.56
IH 635 Eastbound	3:35:00	Car	4547	100	28921.54	6.36	13281.52	2.92	17822.83	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4547	100	28937.74	6.36	13294.62	2.92	17826.28	3.92			Truck	2	N/A	16.2	8.1	13.1	6.55	3.45	1.72
IH 635 Westbound	3:35:00	Car	3824	100	14024.81	3.67	837.37	0.22	15083.6	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3824	100	14024.81	3.67	837.37	0.22	15083.6	3.94			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	1995	100	6248.2	3.13	409.21	0.21	6711.65	3.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1995	100	6248.2	3.13	409.21	0.21	6711.65	3.36			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1925	100	4555.81	2.37	303.3	0.16	4854.8	2.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1925	100	4555.81	2.37	303.3	0.16	4854.8	2.52			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	22145	100	82113.34	3.71	53315.96	2.41	19235.27	0.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22145	100	82160.63	3.71	53346.07	2.41	19246.67	0.87			Truck	13	N/A	47.3	3.64	30.12	2.32	11.4	0.88
US 75 Frontage Rd Southbound	3:35:00	Car	17515	100	34077.6	1.95	15186.14	0.87	12334.08	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17515	100	34136.7	1.95	15213.91	0.87	12355.4	0.71			Truck	18	N/A	59.1	3.28	27.78	1.54	21.32	1.18
US 75 HOV Northbound	3:35:00	Car	536	100	3225.8	6.02	76.51	0.14	3285.02	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	536	100	3225.8	6.02	76.51	0.14	3285.02	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	150	100	1095	7.3	34.9	0.23	1116.85	7.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1095	7.3	34.9	0.23	1116.85	7.45			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	13410	100	162351.6	11.58	107545.21	8.02	52581.54	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13410	100	155359.83	11.59	107559.62	8.02	52591.64	3.92			Truck	2	N/A	23.5	11.75	14.41	7.2	10.1	5.05
US 75 Southbound	3:35:00	Car	9947	100	85507.71	8.34	28309.22	2.85	60168.82	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9947	100	83057.28	8.35	28326.24	2.85	60211.91	6.05			Truck	5	N/A	56.2	11.24	17.03	3.41	43.09	8.62
Entire System	3:40:00	Car	113133	98.37	1201947.1	10.7	571632.25	5.05	462602.97	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1880	1.63	14923.39	7.94	857.24	0.46	14738.99	7.84			Park and Ride	0	0	0	0	0	0	0	0			Total	115013	100	1225757.5	10.66	572784.62	4.98	477593.03	4.15			Truck	31	N/A	669.9	21.61	295.14	9.52	250.94	8.09
Greenville Ave Northbound	3:40:00	Car	8685	100	33843.12	3.9	18448.17	2.12	9675.27	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8685	100	33860.92	3.9	18459.81	2.13	9679.29	1.11			Truck	3	N/A	17.8	5.93	11.64	3.88	4.03	1.34
Greenville Ave Southbound	3:40:00	Car	4148	100	12233.8	2.95	3585.75	0.86	5474.95	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4148	100	12262.4	2.96	3596.63	0.87	5486.39	1.32			Truck	8	N/A	28.6	3.58	10.88	1.36	11.44	1.43
IH 635 Eastbound	3:40:00	Car	4612	100	27353.41	5.93	11956.89	2.59	17541.3	3.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4612	100	27364.61	5.93	11965.76	2.59	17543.89	3.8			Truck	2	N/A	11.2	5.6	8.87	4.44	2.59	1.29
IH 635 Westbound	3:40:00	Car	3803	100	13922	3.66	841.71	0.22	14958.25	3.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3803	100	13922	3.66	841.71	0.22	14958.25	3.93			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	2092	100	6271.7	3	412.96	0.2	6753.04	3.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2092	100	6271.7	3	412.96	0.2	6753.04	3.23			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1916	100	4511	2.35	297.3	0.16	4807.02	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1916	100	4511	2.35	297.3	0.16	4807.02	2.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	22542	100	84735.41	3.76	56291.81	2.5	18974.3	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22542	100	84775.31	3.76	56315.53	2.5	18985.01	0.84			Truck	11	N/A	39.9	3.63	23.72	2.16	10.71	0.97
US 75 Frontage Rd Southbound	3:40:00	Car	17610	100	32976.49	1.87	13998.47	0.79	12393.97	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17610	100	33026.79	1.88	14023.9	0.8	12410.88	0.7			Truck	15	N/A	50.3	3.35	25.43	1.7	16.91	1.13
US 75 HOV Northbound	3:40:00	Car	542	100	3393.6	6.26	78.88	0.15	3458.81	6.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	542	100	3393.6	6.26	78.88	0.15	3458.81	6.38			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:40:00	Car	152	100	1079	7.1	35.44	0.23	1098.03	7.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	152	100	1079	7.1	35.44	0.23	1098.03	7.22			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:40:00	Car	13372	100	157520.58	11.18	102160.02	7.64	52327.42	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13372	100	149544.08	11.18	102175.3	7.64	52336.58	3.91			Truck	2	N/A	23.5	11.75	15.28	7.64	9.15	4.58
US 75 Southbound	3:40:00	Car	9880	100	87773.234	8.53	29671.3	3	59841.19	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9880	100	84282.9	8.53	29690.4	3.01	59878.59	6.06			Truck	4	N/A	53.4	13.35	19.1	4.77	37.41	9.35
Entire System	3:45:00	Car	114336	98.38	1210774.1	10.75	588772.12	5.15	462158.03	4.04			Bus	0	0	0	0	0	0	0	0			Rail	1879	1.62	14581.09	7.76	882.14	0.47	14349.96	7.64			Park and Ride	0	0	0	0	0	0	0	0			Total	116215	100	1243860.5	10.7	589926	5.08	476740.66	4.1			Truck	31	N/A	621	20.03	271.75	8.77	232.7	7.51
Greenville Ave Northbound	3:45:00	Car	8922	100	33705.41	3.78	18431.3	2.07	9597.01	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8922	100	33728.91	3.78	18445.55	2.07	9603.04	1.08			Truck	3	N/A	23.5	7.83	14.25	4.75	6.03	2.01
Greenville Ave Southbound	3:45:00	Car	4313	100	12633.6	2.93	3652.38	0.85	5675.25	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4313	100	12667.6	2.94	3664.84	0.85	5689.13	1.32			Truck	7	N/A	34	4.86	12.47	1.78	13.87	1.98
IH 635 Eastbound	3:45:00	Car	4747	100	24887.61	5.24	9887.29	2.08	17100.27	3.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4747	100	24894.01	5.24	9893.03	2.08	17100.99	3.6			Truck	1	N/A	6.4	6.4	5.74	5.74	0.72	0.72
IH 635 Westbound	3:45:00	Car	3715	100	13501.4	3.63	813.8	0.22	14521.64	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3715	100	13501.4	3.63	813.8	0.22	14521.64	3.91			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:45:00	Car	2068	100	6139.4	2.97	414.26	0.2	6589.73	3.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2068	100	6139.4	2.97	414.26	0.2	6589.73	3.19			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:45:00	Car	1883	100	4661.21	2.48	309.63	0.16	4957.26	2.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1883	100	4661.21	2.48	309.63	0.16	4957.26	2.63			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:45:00	Car	22474	100	86042.55	3.83	58434.73	2.6	18430.12	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22474	100	86080.76	3.83	58457.35	2.6	18440.55	0.82			Truck	12	N/A	38.2	3.18	22.62	1.89	10.43	0.87
US 75 Frontage Rd Southbound	3:45:00	Car	18045	100	31817.4	1.76	12818.98	0.71	12396.85	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	18045	100	31865.5	1.77	12843.35	0.71	12413.02	0.69			Truck	16	N/A	48.1	3.01	24.37	1.52	16.17	1.01
US 75 HOV Northbound	3:45:00	Car	542	100	3498.2	6.45	81.99	0.15	3546.58	6.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	542	100	3498.2	6.45	81.99	0.15	3546.58	6.54			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:45:00	Car	174	100	1122	6.45	35.93	0.21	1134.14	6.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	174	100	1122	6.45	35.93	0.21	1134.14	6.52			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:45:00	Car	12955	100	153938.72	10.96	95766.58	7.39	51090.62	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12955	100	141962.22	10.96	95782.92	7.39	51098.63	3.94			Truck	2	N/A	23.5	11.75	16.34	8.17	8.01	4
US 75 Southbound	3:45:00	Car	10023	100	91652.59	8.59	31339.96	3.13	59916.16	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10023	100	86100.27	8.59	31358.43	3.13	59946.61	5.98			Truck	4	N/A	46.5	11.62	18.48	4.62	30.46	7.61
Entire System	3:50:00	Car	115154	98.42	1227211.1	10.81	602518.69	5.23	462810.75	4.02			Bus	0	0	0	0	0	0	0	0			Rail	1843	1.58	13954.79	7.57	876.44	0.48	13699.26	7.43			Park and Ride	0	0	0	0	0	0	0	0			Total	116997	100	1259287.38	10.76	603625	5.16	476705.38	4.07			Truck	32	N/A	527.7	16.49	229.88	7.18	195.08	6.1
Greenville Ave Northbound	3:50:00	Car	9502	100	35734.49	3.76	19510.61	2.05	10166.14	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9502	100	35757.99	3.76	19524.86	2.05	10172.17	1.07			Truck	4	N/A	23.5	5.88	14.25	3.56	6.03	1.51
Greenville Ave Southbound	3:50:00	Car	4509	100	12872.8	2.85	3701.76	0.82	5785.59	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4509	100	12909.3	2.86	3716.1	0.82	5799.75	1.29			Truck	8	N/A	36.5	4.56	14.34	1.79	14.16	1.77
IH 635 Eastbound	3:50:00	Car	4713	100	22422.52	4.76	7513.1	1.59	16999	3.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4713	100	22423.92	4.76	7514.5	1.59	16999	3.61			Truck	1	N/A	1.4	1.4	1.4	1.4	0	0
IH 635 Westbound	3:50:00	Car	3666	100	13355.21	3.64	797.21	0.22	14366.16	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3666	100	13355.21	3.64	797.21	0.22	14366.16	3.92			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:50:00	Car	2063	100	6103.2	2.96	420.5	0.2	6540.89	3.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2063	100	6103.2	2.96	420.5	0.2	6540.89	3.17			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:50:00	Car	1899	100	4843.41	2.55	323.61	0.17	5149.16	2.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1899	100	4843.41	2.55	323.61	0.17	5149.16	2.71			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:50:00	Car	22231	100	84680.69	3.81	57936.27	2.61	17858.26	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22231	100	84715.29	3.81	57958.28	2.61	17866.77	0.8			Truck	13	N/A	34.6	2.66	22.01	1.69	8.51	0.65
US 75 Frontage Rd Southbound	3:50:00	Car	17716	100	31541.41	1.78	12851.25	0.73	12188.57	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17716	100	31583.21	1.78	12871.91	0.73	12202.92	0.69			Truck	15	N/A	41.8	2.79	20.66	1.38	14.35	0.96
US 75 HOV Northbound	3:50:00	Car	564	100	3599.2	6.38	86.99	0.15	3667.11	6.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	564	100	3599.2	6.38	86.99	0.15	3667.11	6.5			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:50:00	Car	182	100	1209	6.64	37.34	0.21	1220.17	6.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	182	100	1209	6.64	37.34	0.21	1220.17	6.7			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:50:00	Car	12624	100	143697.05	10.59	88634.55	7.02	49899.18	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12624	100	133720.55	10.59	88654.45	7.02	49903.08	3.95			Truck	2	N/A	23.5	11.75	19.89	9.95	3.91	1.95
US 75 Southbound	3:50:00	Car	10094	100	93047.79	8.76	33591.61	3.33	59915.32	5.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10094	100	88412.25	8.76	33605.02	3.33	59937.13	5.94			Truck	4	N/A	33.5	8.37	13.4	3.35	21.82	5.45
