			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
US 75 Frontage Rd Southbound	4:45:00	Car	17459	100	35372.37	2.03	16153.23	0.93	12496.9	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17459	100	35397.47	2.03	16163.05	0.93	12507.35	0.72			Truck	7	N/A	25.1	3.59	9.82	1.4	10.45	1.49
US 75 HOV Northbound	4:45:00	Car	754	100	5379.4	7.13	135.03	0.18	5500.22	7.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	754	100	5379.4	7.13	135.03	0.18	5500.22	7.29			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:45:00	Car	482	100	3626.2	7.52	108.99	0.23	3673.33	7.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	482	100	3626.2	7.52	108.99	0.23	3673.33	7.62			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:45:00	Car	9878	100	102815.38	10.84	60732.57	6.15	51233.86	5.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9878	100	107134.17	10.85	60742.46	6.15	51243.64	5.19			Truck	1	N/A	18.8	18.8	9.9	9.9	9.78	9.78
US 75 Southbound	4:45:00	Car	10411	100	108803.06	10.58	59209.32	5.69	55361.97	5.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10411	100	110129.46	10.58	59223.29	5.69	55375.47	5.32			Truck	2	N/A	26.4	13.2	13.97	6.98	13.5	6.75
Entire System	4:50:00	Car	106959	98.29	1101532.6	10.77	532302.88	4.98	444846.31	4.16			Bus	0	0	0	0	0	0	0	0			Rail	1863	1.71	14131.49	7.59	841.5	0.45	13925.85	7.47			Park and Ride	0	0	0	0	0	0	0	0			Total	108822	100	1166194.5	10.72	533374.75	4.9	458967.41	4.22			Truck	29	N/A	529.9	18.27	230.4	7.94	195.27	6.73
Greenville Ave Northbound	4:50:00	Car	8708	100	40734.32	4.68	25604.68	2.94	9451.27	1.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8708	100	40742.62	4.68	25607.68	2.94	9454.34	1.09			Truck	7	N/A	8.3	1.19	3	0.43	3.08	0.44
Greenville Ave Southbound	4:50:00	Car	4495	100	13705.59	3.05	3955.93	0.88	6215.19	1.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4495	100	13706.19	3.05	3956.25	0.88	6215.38	1.38			Truck	2	N/A	0.6	0.3	0.32	0.16	0.19	0.09
IH 635 Eastbound	4:50:00	Car	2941	100	12629.99	4.29	1123.13	0.38	13198.78	4.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2941	100	12629.99	4.29	1123.13	0.38	13198.78	4.49			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:50:00	Car	3425	100	11342.81	3.31	679.62	0.2	12217.78	3.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3425	100	11342.81	3.31	679.62	0.2	12217.78	3.57			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:50:00	Car	1439	100	3274.1	2.28	213.08	0.15	3523.35	2.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1439	100	3274.1	2.28	213.08	0.15	3523.35	2.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:50:00	Car	1105	100	3556.6	3.22	226.44	0.2	3792.09	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1105	100	3556.6	3.22	226.44	0.2	3792.09	3.43			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:50:00	Car	21981	100	77384.76	3.52	49693.93	2.26	18479.03	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21981	100	77421.66	3.52	49723.77	2.26	18483.74	0.84			Truck	6	N/A	36.9	6.15	29.84	4.97	4.71	0.79
US 75 Frontage Rd Southbound	4:50:00	Car	17426	100	35858.89	2.06	16349.4	0.94	12694.97	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17426	100	35880.09	2.06	16357.41	0.94	12703.96	0.73			Truck	6	N/A	21.2	3.53	8.01	1.33	8.99	1.5
US 75 HOV Northbound	4:50:00	Car	774	100	5542	7.16	139.14	0.18	5637.68	7.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	774	100	5542	7.16	139.14	0.18	5637.68	7.28			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:50:00	Car	500	100	3710	7.42	113.06	0.23	3769.55	7.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	500	100	3710	7.42	113.06	0.23	3769.55	7.54			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:50:00	Car	10206	100	104412.48	10.62	60061.23	5.88	53412.75	5.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10206	100	108441.28	10.63	60073.92	5.89	53430.61	5.24			Truck	2	N/A	28.8	14.4	12.69	6.34	17.86	8.93
US 75 Southbound	4:50:00	Car	10411	100	107498.99	10.61	59203.73	5.69	55814.07	5.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10411	100	110525.19	10.62	59216.42	5.69	55828.89	5.36			Truck	3	N/A	26.2	8.73	12.69	4.23	14.82	4.94
Entire System	4:55:00	Car	105472	98.27	1091746	10.71	513463.5	4.87	444703.56	4.22			Bus	0	0	0	0	0	0	0	0			Rail	1856	1.73	13962.29	7.52	825.2	0.44	13761.7	7.41			Park and Ride	0	0	0	0	0	0	0	0			Total	107328	100	1143921.25	10.66	514496.44	4.79	458665.31	4.27			Truck	23	N/A	512.4	22.28	207.76	9.03	199.99	8.7
Greenville Ave Northbound	4:55:00	Car	8329	100	41659.51	5	26468.78	3.18	9500.89	1.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8329	100	41665.61	5	26471.36	3.18	9503.08	1.14			Truck	5	N/A	6.1	1.22	2.58	0.52	2.19	0.44
Greenville Ave Southbound	4:55:00	Car	4349	100	14180.6	3.26	4186.05	0.96	6365.56	1.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4349	100	14186.8	3.26	4187.79	0.96	6368.62	1.46			Truck	4	N/A	6.2	1.55	1.74	0.44	3.06	0.76
IH 635 Eastbound	4:55:00	Car	2954	100	12893.09	4.36	1167.18	0.4	13447.7	4.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2954	100	12893.09	4.36	1167.18	0.4	13447.7	4.55			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:55:00	Car	3471	100	11261.51	3.24	678.38	0.2	12146.31	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3471	100	11261.51	3.24	678.38	0.2	12146.31	3.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:55:00	Car	1404	100	3236.6	2.31	209.25	0.15	3487.33	2.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1404	100	3236.6	2.31	209.25	0.15	3487.33	2.48			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:55:00	Car	1083	100	3196.8	2.95	207.44	0.19	3418.92	3.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1083	100	3196.8	2.95	207.44	0.19	3418.92	3.16			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:55:00	Car	21426	100	74674.11	3.49	47842.42	2.23	17904.27	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21426	100	74703.8	3.49	47865.43	2.23	17908.72	0.84			Truck	7	N/A	29.7	4.24	23.01	3.29	4.46	0.64
US 75 Frontage Rd Southbound	4:55:00	Car	17159	100	35267.08	2.06	15903.51	0.93	12577.56	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17159	100	35286.08	2.06	15910.07	0.93	12586.03	0.73			Truck	7	N/A	19	2.71	6.56	0.94	8.47	1.21
US 75 HOV Northbound	4:55:00	Car	760	100	5629.8	7.41	142.42	0.19	5731.59	7.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	760	100	5629.8	7.41	142.42	0.19	5731.59	7.54			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:55:00	Car	504	100	3708.4	7.36	114.62	0.23	3762.41	7.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	504	100	3708.4	7.36	114.62	0.23	3762.41	7.47			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:55:00	Car	10526	100	106365.43	10.3	57959.37	5.51	55721.27	5.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10526	100	108401.33	10.3	57975.46	5.51	55743.08	5.3			Truck	4	N/A	35.9	8.97	16.09	4.02	21.82	5.45
US 75 Southbound	4:55:00	Car	10332	100	105804.66	10.63	57815.23	5.6	56600.26	5.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10332	100	109829.76	10.63	57826.79	5.6	56615.22	5.48			Truck	3	N/A	25.1	8.37	11.55	3.85	14.96	4.99
Entire System	5:00:00	Car	103904	98.19	1078412.1	10.67	495622.19	4.77	444356.22	4.28			Bus	0	0	0	0	0	0	0	0			Rail	1912	1.81	13868.4	7.25	837.6	0.44	13653.28	7.14			Park and Ride	0	0	0	0	0	0	0	0			Total	105816	100	1122827.12	10.61	496665.25	4.69	458231.25	4.33			Truck	24	N/A	546	22.75	205.46	8.56	221.5	9.23
Greenville Ave Northbound	5:00:00	Car	8108	100	43013.48	5.31	27492.84	3.39	9718.84	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8108	100	43019.78	5.31	27496.04	3.39	9720.62	1.2			Truck	5	N/A	6.3	1.26	3.2	0.64	1.79	0.36
Greenville Ave Southbound	5:00:00	Car	4247	100	14656.4	3.45	4395.79	1.04	6509.38	1.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4247	100	14671	3.45	4400.24	1.04	6515.71	1.53			Truck	5	N/A	14.6	2.92	4.45	0.89	6.34	1.27
IH 635 Eastbound	5:00:00	Car	2990	100	12901.29	4.31	1171.95	0.39	13467.1	4.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2990	100	12901.29	4.31	1171.95	0.39	13467.1	4.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:00:00	Car	3490	100	11524.31	3.3	684.16	0.2	12411.36	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3490	100	11524.31	3.3	684.16	0.2	12411.36	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:00:00	Car	1414	100	3294.2	2.33	216.91	0.15	3544.5	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1414	100	3294.2	2.33	216.91	0.15	3544.5	2.51			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:00:00	Car	1016	100	2909.4	2.86	184.26	0.18	3115.94	3.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1016	100	2909.4	2.86	184.26	0.18	3115.94	3.07			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:00:00	Car	21273	100	72169.55	3.39	46001.35	2.16	17454.14	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21273	100	72191.84	3.39	46016.25	2.16	17458.94	0.82			Truck	10	N/A	22.3	2.23	14.89	1.49	4.81	0.48
US 75 Frontage Rd Southbound	5:00:00	Car	16921	100	34763.88	2.05	15403	0.91	12583.15	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16921	100	34783.28	2.06	15409.1	0.91	12592.24	0.74			Truck	8	N/A	19.4	2.42	6.09	0.76	9.1	1.14
US 75 HOV Northbound	5:00:00	Car	758	100	5633.6	7.43	142.11	0.19	5741.87	7.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	758	100	5633.6	7.43	142.11	0.19	5741.87	7.58			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:00:00	Car	510	100	3725	7.3	118.77	0.23	3784.17	7.42			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	510	100	3725	7.3	118.77	0.23	3784.17	7.42			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:00:00	Car	10966	100	108727.88	9.73	54815.76	5	57414.5	5.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10966	100	106768.78	9.74	54834.13	5	57439.27	5.24			Truck	4	N/A	40.9	10.23	18.37	4.59	24.79	6.2
US 75 Southbound	5:00:00	Car	10427	100	103094.27	10.32	54685.97	5.24	57698.22	5.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10427	100	107615.38	10.32	54694.12	5.25	57712.59	5.53			Truck	4	N/A	21.1	5.28	8.14	2.04	14.36	3.59
Entire System	5:05:00	Car	92186	98.06	1061038.75	11.51	471749.97	5.12	429020.19	4.65			Bus	0	0	0	0	0	0	0	0			Rail	1826	1.94	13431.79	7.36	872.08	0.48	13155.55	7.2			Park and Ride	0	0	0	0	0	0	0	0			Total	94012	100	1075022.5	11.43	472821.12	5.03	442404.09	4.71			Truck	34	N/A	551.7	16.23	199.08	5.86	228.38	6.72
Greenville Ave Northbound	5:05:00	Car	7874	100	43599.09	5.54	28150.43	3.58	9695.38	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7874	100	43604.09	5.54	28152.32	3.58	9697.17	1.23			Truck	4	N/A	5	1.25	1.9	0.47	1.79	0.45
Greenville Ave Southbound	5:05:00	Car	3958	100	14523	3.67	4393.19	1.11	6425.42	1.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3958	100	14541.9	3.67	4400.47	1.11	6432.62	1.63			Truck	5	N/A	18.9	3.78	7.28	1.46	7.21	1.44
IH 635 Eastbound	5:05:00	Car	2616	100	11905.18	4.55	1060.62	0.41	12445.2	4.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2616	100	11905.18	4.55	1060.62	0.41	12445.2	4.76			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:05:00	Car	3366	100	11215.5	3.33	671.48	0.2	12065.45	3.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3366	100	11215.5	3.33	671.48	0.2	12065.45	3.58			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:05:00	Car	1317	100	3146.8	2.39	209.79	0.16	3388.11	2.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1317	100	3146.8	2.39	209.79	0.16	3388.11	2.57			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:05:00	Car	897	100	2631.1	2.93	165.5	0.18	2814.99	3.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	897	100	2631.1	2.93	165.5	0.18	2814.99	3.14			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:05:00	Car	20092	100	67986.38	3.38	43188.62	2.15	16550.22	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20092	100	68008.27	3.38	43201.93	2.15	16555.73	0.82			Truck	9	N/A	21.9	2.43	13.31	1.48	5.51	0.61
US 75 Frontage Rd Southbound	5:05:00	Car	15971	100	33527.12	2.1	14655.71	0.92	12275.49	0.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15971	100	33549.42	2.1	14665.52	0.92	12284.03	0.77			Truck	9	N/A	22.3	2.48	9.81	1.09	8.55	0.95
US 75 HOV Northbound	5:05:00	Car	746	100	5483	7.35	137.21	0.18	5603.31	7.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	746	100	5483	7.35	137.21	0.18	5603.31	7.51			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:05:00	Car	470	100	3656	7.78	118.02	0.25	3697.59	7.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	470	100	3656	7.78	118.02	0.25	3697.59	7.87			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:05:00	Car	10536	100	104062.21	9.88	52312.24	4.97	57197.05	5.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10536	100	104104.4	9.88	52331.33	4.97	57222.45	5.43			Truck	4	N/A	42.2	10.55	19.09	4.77	25.41	6.35
US 75 Southbound	5:05:00	Car	9794	100	103355.49	10.55	50583.43	5.16	57586.49	5.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9794	100	103376.28	10.56	50590.67	5.17	57601.51	5.88			Truck	2	N/A	20.8	10.4	7.24	3.62	15.02	7.51
Entire System	5:10:00	Car	80417	98.07	968046.19	12.04	429949.12	5.35	394114.16	4.9			Bus	0	0	0	0	0	0	0	0			Rail	1585	1.93	12371.49	7.81	806.08	0.51	12111.03	7.64			Park and Ride	0	0	0	0	0	0	0	0			Total	82002	100	980925.38	11.96	430941.66	5.26	406435.75	4.96			Truck	33	N/A	507.7	15.38	186.45	5.65	210.44	6.38
Greenville Ave Northbound	5:10:00	Car	7379	100	42371.72	5.74	27488.97	3.73	9371.84	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7379	100	42376.72	5.74	27490.86	3.73	9373.63	1.27			Truck	4	N/A	5	1.25	1.9	0.47	1.79	0.45
Greenville Ave Southbound	5:10:00	Car	3538	100	13498.4	3.82	4061.56	1.15	5992.03	1.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3538	100	13518.6	3.82	4068.62	1.15	6000.22	1.7			Truck	5	N/A	20.2	4.04	7.06	1.41	8.19	1.64
IH 635 Eastbound	5:10:00	Car	2247	100	10160.2	4.52	904.84	0.4	10628.77	4.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2247	100	10160.2	4.52	904.84	0.4	10628.77	4.73			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:10:00	Car	3081	100	10414.7	3.38	633.56	0.21	11184.83	3.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3081	100	10414.7	3.38	633.56	0.21	11184.83	3.63			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:10:00	Car	1149	100	2694	2.34	182.88	0.16	2898.47	2.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1149	100	2694	2.34	182.88	0.16	2898.47	2.52			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:10:00	Car	771	100	2365.6	3.07	149.76	0.19	2522.5	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	771	100	2365.6	3.07	149.76	0.19	2522.5	3.27			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:10:00	Car	17952	100	62246.49	3.47	39840	2.22	14980.26	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17952	100	62272.48	3.47	39855.72	2.22	14986.94	0.83			Truck	7	N/A	26	3.71	15.72	2.25	6.69	0.96
US 75 Frontage Rd Southbound	5:10:00	Car	14126	100	30218.11	2.14	13390.05	0.95	10957.29	0.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14126	100	30240.31	2.14	13402.69	0.95	10963.88	0.78			Truck	8	N/A	22.2	2.78	12.64	1.58	6.59	0.82
US 75 HOV Northbound	5:10:00	Car	770	100	5344.2	6.94	132.01	0.17	5450.56	7.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	770	100	5344.2	6.94	132.01	0.17	5450.56	7.08			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:10:00	Car	414	100	3370.4	8.14	111.32	0.27	3415.46	8.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	414	100	3370.4	8.14	111.32	0.27	3415.46	8.25			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:10:00	Car	9688	100	97249.18	10.04	47447.53	4.9	55014.65	5.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9688	100	97286.48	10.04	47463.33	4.9	55038.31	5.68			Truck	4	N/A	37.3	9.33	15.81	3.95	23.66	5.91
US 75 Southbound	5:10:00	Car	8812	100	95023.43	10.78	44864.86	5.09	54789.1	6.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8812	100	95049.24	10.79	44874.75	5.09	54806.65	6.22			Truck	2	N/A	25.8	12.9	9.9	4.95	17.55	8.77
Entire System	5:15:00	Car	69179	98.1	844999.31	12.21	374611.97	5.42	347117.09	5.02			Bus	0	0	0	0	0	0	0	0			Rail	1338	1.9	10721.79	8.01	701.68	0.52	10491.87	7.84			Park and Ride	0	0	0	0	0	0	0	0			Total	70517	100	856173.81	12.14	375479	5.32	357796.31	5.07			Truck	30	N/A	452.6	15.09	165.33	5.51	187.34	6.24
Greenville Ave Northbound	5:15:00	Car	6688	100	37724.5	5.64	24354.26	3.64	8460.85	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6688	100	37727.59	5.64	24356.01	3.64	8461.6	1.27			Truck	3	N/A	3.1	1.03	1.75	0.58	0.75	0.25
Greenville Ave Southbound	5:15:00	Car	3007	100	11928.61	3.97	3602.57	1.2	5299.36	1.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3007	100	11955.51	3.98	3611.46	1.2	5310.76	1.77			Truck	6	N/A	26.9	4.48	8.9	1.48	11.4	1.9
IH 635 Eastbound	5:15:00	Car	1866	100	8317.61	4.46	725.06	0.39	8729.8	4.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1866	100	8317.61	4.46	725.06	0.39	8729.8	4.68			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:15:00	Car	2865	100	9309.51	3.25	575.84	0.2	10001.92	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2865	100	9309.51	3.25	575.84	0.2	10001.92	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:15:00	Car	929	100	2151.7	2.32	148.23	0.16	2312.08	2.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	929	100	2151.7	2.32	148.23	0.16	2312.08	2.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:15:00	Car	666	100	2069.1	3.11	132.78	0.2	2202.31	3.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	666	100	2069.1	3.11	132.78	0.2	2202.31	3.31			Truck	0	N/A	0	0	0	0	0	0
